researcher_name,researcher_profile_url,university,field_of_research,title,journal_name,year,publication_type,doi,article_url,coauthors,author_count,volume,pages,publisher,abdc_self_reported,citation_percentile,source,citation_top_10_percent,cited_by_count,fwci,issn,openalex_id
Fariborz Moshirian,https://www.unsw.edu.au/staff/fariborz-moshirian,UNSW Sydney,Finance,Commonality in news around the world,Journal of Financial Economics,2015,Journal articles,10.1016/j.jfineco.2014.11.007,http://dx.doi.org/10.1016/j.jfineco.2014.11.007,Dang TL; Moshirian F; Zhang B,3,116,pp. 82 - 110,,,0.99184904,UNSW staff profile,True,202,20.3879,0304-405X,W3123607707
Fariborz Moshirian,https://www.unsw.edu.au/staff/fariborz-moshirian,UNSW Sydney,Finance,Creating value by changing the old guard: The impact of controlling shareholder heterogeneity on firm performance and corporate policies,Journal of Financial and Quantitative Analysis,2013,Journal articles,10.1017/S0022109014000039,http://dx.doi.org/10.1017/S0022109014000039,Deng H; Moshirian F; Pham PK; Zein J,4,48,pp. 1781 - 1811,,,0.90435949,UNSW staff profile,True,8,2.3651,0022-1090,W1985464407
Fariborz Moshirian,https://www.unsw.edu.au/staff/fariborz-moshirian,UNSW Sydney,Finance,"The global financial crisis and the evolution of markets, institutions and regulation",Journal of Banking and Finance,2011,Journal articles,10.1016/j.jbankfin.2010.08.010,http://dx.doi.org/10.1016/j.jbankfin.2010.08.010,Moshirian F,1,35,pp. 502 - 511,,,0.98632613,UNSW staff profile,True,150,12.6432,0378-4266,W3124620569
Fariborz Moshirian,https://www.unsw.edu.au/staff/fariborz-moshirian,UNSW Sydney,Finance,Bank stock returns and economic growth,Journal of Banking and Finance,2008,Journal articles,10.1016/j.jbankfin.2007.07.006,http://dx.doi.org/10.1016/j.jbankfin.2007.07.006,Cole R; Moshirian F; Wu Q,3,32,pp. 995 - 1007,,,0.75602501,UNSW staff profile,False,1,0.3914,0378-4266,W3022437303
Fariborz Moshirian,https://www.unsw.edu.au/staff/fariborz-moshirian,UNSW Sydney,Finance,When Financial Institutions are Large Shareholders- The Role of Macro Corporate Governance Environments,Journal of Finance,2007,Journal articles,,,Li D; Moshirian F; Pham KP; Zein J,4,61,pp. 2975 - 3007,,,,UNSW staff profile,,,,,
Fariborz Moshirian,https://www.unsw.edu.au/staff/fariborz-moshirian,UNSW Sydney,Finance,Financial services: Global perspectives,Journal of Banking & Finance,2004,Journal articles,10.1016/j.jbankfin.2003.10.002,http://dx.doi.org/10.1016/j.jbankfin.2003.10.002,Moshirian F,1,28,pp. 269 - 276,,,0.83042171,UNSW staff profile,False,10,1.1207,0378-4266,W2087599272
Natalie Oh,https://www.unsw.edu.au/staff/natalie-oh,UNSW Sydney,Finance,Unsung guardians? Communal fraud susceptibility and complaints following mass financial adviser attrition,British Accounting Review,2025,Journal articles,10.1016/j.bar.2025.101615,http://dx.doi.org/10.1016/j.bar.2025.101615,Oh NYN; Parwada JT; Wang E,3,,,,,0.03359729,UNSW staff profile,False,0,0.0,0890-8389,W4408021064
Natalie Oh,https://www.unsw.edu.au/staff/natalie-oh,UNSW Sydney,Finance,Should Indirect Brokerage Fees Be Capped? Lessons from Mutual Fund Marketing and Distribution Expenses,Journal of Financial and Quantitative Analysis,2017,Journal articles,10.1017/S0022109017000060,http://dx.doi.org/10.1017/S0022109017000060,Oh NY; Parwada JT; Tan EKM,3,52,pp. 781 - 809,,,0.80379936,UNSW staff profile,False,10,0.9297,0022-1090,W3122641963
Natalie Oh,https://www.unsw.edu.au/staff/natalie-oh,UNSW Sydney,Finance,"Implicit Trading Costs, Divergence of Opinion, and Short -Selling Constraints in the Limit Book Order Market",Journal of Trading,2010,Journal articles,10.3905/JOT.2010.5.2.092,http://dx.doi.org/10.3905/JOT.2010.5.2.092,Oh NY,1,5,pp. 92 - 101,,,0.78548253,UNSW staff profile,False,2,0.7024,1559-3967,W2110558055
Natalie Oh,https://www.unsw.edu.au/staff/natalie-oh,UNSW Sydney,Finance,"Foreign versus Local Investors: Who Knows More? Who Makes More?, ,",Journal of Banking and Finance,2009,Journal articles,,,Kalev P; Nguyen A; Oh NY,3,32,pp. 2376 - 2389,,,,UNSW staff profile,,,,,
Natalie Oh,https://www.unsw.edu.au/staff/natalie-oh,UNSW Sydney,Finance,Investors` trading behavior and performance: Online versus non-online equity trading in Korea,Pacific Basin Finance Journal,2008,Journal articles,,,Oh NY; Parwada JT; Walter TS,3,16,pp. 26 - 43,,,,UNSW staff profile,,,,,
Natalie Oh,https://www.unsw.edu.au/staff/natalie-oh,UNSW Sydney,Finance,RELATIONS BETWEEN MUTUAL FUND FLOWS AND STOCK MARKET RETURNS IN KOREA,Journal of International Financial Markets Institutions and Money,2007,Journal articles,,,Oh NY; Parwada JT,2,17,pp. 140 - 151,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Information-processing gap and insider trading profitability: Evidence from the XBRL mandate,British Accounting Review,2026,Journal articles,10.1016/j.bar.2026.101941,http://dx.doi.org/10.1016/j.bar.2026.101941,Huang Y; Parwada JT; Shan YG; Yang JW,4,,,,,0.77872028,UNSW staff profile,False,0,0.0,0890-8389,W7168492327
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Informal Foreign Currency Market Rate Coordination and Remittance Flows,Applied Economics,2025,Journal articles,10.1080/00036846.2024.2403780,http://dx.doi.org/10.1080/00036846.2024.2403780,Gurira P; Parwada JT,2,57,pp. 8745 - 8768,,,0.89369498,UNSW staff profile,False,6,2.3684,0003-6846,W4402836236
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Unsung guardians? Communal fraud susceptibility and complaints following mass financial adviser attrition,British Accounting Review,2025,Journal articles,10.1016/j.bar.2025.101615,http://dx.doi.org/10.1016/j.bar.2025.101615,Oh NYN; Parwada JT; Wang E,3,,,,,0.03359729,UNSW staff profile,False,0,0.0,0890-8389,W4408021064
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,"The more we know, the less we agree: A test of the trading horizon heterogeneity theory",The Financial Review,2022,Journal articles,10.1111/fire.12282,http://dx.doi.org/10.1111/fire.12282,Dai L; Parwada J; Winchester DW; Zhang B,4,57,pp. 45 - 67,,,0.83856283,UNSW staff profile,False,7,1.4765,0732-8516,W3187855994
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Financial Transaction Tax and Market Quality: Evidence from France,International Review of Finance,2021,Journal articles,10.1111/irfi.12342,http://dx.doi.org/10.1111/irfi.12342,Parwada J; Rui Y; Shen J,3,22,pp. 90 - 113,,,0.02912526,UNSW staff profile,False,1,0.0,1369-412X,W3119854680
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,When Does a Stock Boycott Work? Evidence from a Clinical Study of the Sudan Divestment Campaign,Journal of Business Ethics,2020,Journal articles,10.1007/s10551-018-4021-0,http://dx.doi.org/10.1007/s10551-018-4021-0,Ding N; Parwada J; Shen J; Zhou S,4,163,pp. 507 - 527,,,0.87096374,UNSW staff profile,False,12,1.2918,0167-4544,W3121186066
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Are entrepreneurs special? Evidence from board appointments,Journal of Business Venturing,2020,Journal articles,10.1016/j.jbusvent.2020.106003,http://dx.doi.org/10.1016/j.jbusvent.2020.106003,Faleye O; Kung W; Parwada JT; Tian GY,4,35,pp. 106003,,,0.90035924,UNSW staff profile,True,16,2.4818,0883-9026,W3124744562
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,The application of scam compliance models to investment fraud offending,Journal of Criminological Research Policy and Practice,2020,Journal articles,10.1108/JCRPP-12-2019-0073,http://dx.doi.org/10.1108/JCRPP-12-2019-0073,Lacey D; Goode S; Pawada J; Gibson D; Parwada J,5,6,pp. 65 - 81,,,0.93565835,UNSW staff profile,True,21,3.359,2056-3841,W3012100899
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Did connected hedge funds benefit from bank bailouts during the financial crisis?,Journal of Banking and Finance,2019,Journal articles,10.1016/j.jbankfin.2019.08.003,http://dx.doi.org/10.1016/j.jbankfin.2019.08.003,Faff RW; Parwada JT; Tan EKM,3,107,pp. 105605,,,0.69262534,UNSW staff profile,False,5,0.5114,0378-4266,W2966471591
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Information sharing within the networks of delegated portfolio managers: Evidence from plan sponsors and their sub-advisors,Journal of Behavioral Finance,2017,Journal articles,10.1080/15427560.2016.1238369,http://dx.doi.org/10.1080/15427560.2016.1238369,Ning D; Parwada J; Shen J,3,18,pp. 99 - 113,,,0.61168131,UNSW staff profile,False,2,0.305,1520-8834,W2586618175
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Should Indirect Brokerage Fees Be Capped? Lessons from Mutual Fund Marketing and Distribution Expenses,Journal of Financial and Quantitative Analysis,2017,Journal articles,10.1017/S0022109017000060,http://dx.doi.org/10.1017/S0022109017000060,Oh NY; Parwada JT; Tan EKM,3,52,pp. 781 - 809,,,0.80379936,UNSW staff profile,False,10,0.9297,0022-1090,W3122641963
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,The governance effect of the media's news dissemination role: Evidence from insider trading,Journal of Accounting Research,2015,Journal articles,10.1111/1475-679X.12073,http://dx.doi.org/10.1111/1475-679X.12073,Dai L; Parwada JT; Zhang B,3,53,pp. 331 - 366,,,0.99792848,UNSW staff profile,True,485,45.5631,0021-8456,W3121551309
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Location Decisions of Domestic and Foreign-Affiliated Financial Advisors: Australian Evidence,Journal of Financial Services Research,2012,Journal articles,10.1007/s10693-011-0123-x,http://dx.doi.org/10.1007/s10693-011-0123-x,Faff R; Lodh T; Parwada JT,3,42,pp. 207 - 228,,,0.16461223,UNSW staff profile,False,2,0.0,0920-8550,W2056041966
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Evolution of a mutual fund market: Empirical analysis of simultaneous growth and decline by fund category in Indonesia,Journal of International Financial Markets Institutions and Money,2012,Journal articles,10.1016/j.intfin.2012.05.012,http://dx.doi.org/10.1016/j.intfin.2012.05.012,Narulita WA; Parwada JT,2,22,pp. 1217 - 1236,,,0.77336486,UNSW staff profile,False,6,0.714,1042-4431,W2017433673
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Predicting stock price movements: an ordered probit analysis on the Australian Securities Exchange,Quantitative Finance,2012,Journal articles,,,Yang JW; Parwada JT,2,12,pp. 791 - 804,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Information Diffusion among International Fund Managers: Multi-country Evidence,Financial Management,2009,Journal articles,,,Parwada JT; Yang JW,2,38,pp. 817 - 835,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Investors` trading behavior and performance: Online versus non-online equity trading in Korea,Pacific Basin Finance Journal,2008,Journal articles,,,Oh NY; Parwada JT; Walter TS,3,16,pp. 26 - 43,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,The genesis of home bias? The location and portfolio choices of investment company start-ups,JOURNAL OF FINANCIAL AND QUANTITATIVE ANALYSIS,2008,Journal articles,10.1017/S0022109000002817,http://dx.doi.org/10.1017/S0022109000002817,Parwada JT,1,43,pp. 245 - 266,,,0.94990998,UNSW staff profile,True,71,4.1341,0022-1090,W3125726972
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,The information content of Australian managed fund ratings,Journal of Business Finance and Accounting,2007,Journal articles,10.1111/j.1468-5957.2007.02053.x,http://dx.doi.org/10.1111/j.1468-5957.2007.02053.x,Faff R; Parwada JT; Poh H,3,34,pp. 1528 - 1547,,,0.73174285,UNSW staff profile,False,13,0.3914,0306-686X,W2127493437
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,INSTITUTIONAL INVESTMENT FLOWS AND THE DETERMINANTS OF TOP FUND MANAGER TURNOVER,Accounting and Finance,2007,Journal articles,,,Gallagher DR; Parwada JT; DISHI E,3,47,pp. 243 - 266,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,RELATIONS BETWEEN MUTUAL FUND FLOWS AND STOCK MARKET RETURNS IN KOREA,Journal of International Financial Markets Institutions and Money,2007,Journal articles,,,Oh NY; Parwada JT,2,17,pp. 140 - 151,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Investors` response to mutual fund company mergers,International Journal of Managerial Finance,2006,Journal articles,,,Allen D; Parwada JT,2,2,pp. 121 - 135,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,"Fund flows, MERs and managed fund ratings: Australian Evidence",Journal of Investing,2006,Journal articles,,,Parwada JT; Faff R,2,15,pp. 69 - 78,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Pension plan investment management mandates: An empirical analysis of manager selection,Journal of Financial Services Research,2005,Journal articles,,,Parwada JT; Faff R,2,27,pp. 77 - 98,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Effects of Bank Funds Management Activities on the Disintermediation of Bank Deposits,Journal of Business Finance and Accounting,2004,Journal articles,,,Parwada JT; Allen D,2,37,pp. 1151 - 1169,,,,UNSW staff profile,,,,,
Jerry Parwada,https://www.unsw.edu.au/staff/jerry-parwada,UNSW Sydney,Finance,Trends and determinants of Australian managed fund transaction costs,Accounting and Finance,2003,Journal articles,,,Parwada JT,1,43,pp. 345 - 363,,,,UNSW staff profile,,,,,
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,Craving money? Evidence from the laboratory and the field,Science Advances,2024,Journal articles,10.1126/sciadv.adi5034,http://dx.doi.org/10.1126/sciadv.adi5034,Payzan-LeNestour E; Doran J,2,10,,,,0.92629888,UNSW staff profile,True,5,3.4091,2375-2548,W4390830434
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,Reproducibility in Management Science,Management Science,2023,Journal articles,10.1287/mnsc.2023.03556,http://dx.doi.org/10.1287/mnsc.2023.03556,Fišar M; Greiner B; Huber C; Katok E; Ozkes AI; Sojli E; Tham WW,7,,,,,0.98137432,UNSW staff profile,True,43,7.6022,0025-1909,W4390104160
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,Biased risk perceptions: Evidence from the laboratory and financial markets,Journal of Banking and Finance,2023,Journal articles,10.1016/j.jbankfin.2022.106685,http://dx.doi.org/10.1016/j.jbankfin.2022.106685,Payzan-LeNestour E; Pradier L; Putniņš TJ,3,154,,,,0.76877162,UNSW staff profile,False,6,0.9898,0378-4266,W4296984443
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,Harnessing Neuroscientific Insights to Generate Alpha,Financial Analysts Journal,2022,Journal articles,10.1080/0015198X.2022.2034468,http://dx.doi.org/10.1080/0015198X.2022.2034468,Payzan-LeNestour E; Doran J; Pradier L; Putniņš TJ,4,78,pp. 79 - 95,,,0.48405764,UNSW staff profile,False,2,0.1947,0015-198X,W4220748349
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,Outlier blindness: A neurobiological foundation for neglect of financial risk,Journal of Financial Economics,2022,Journal articles,10.1016/j.jfineco.2021.06.019,http://dx.doi.org/10.1016/j.jfineco.2021.06.019,Payzan-LeNestour E; Woodford M,2,143,pp. 1316 - 1343,,,0.9622857,UNSW staff profile,True,42,6.0865,0304-405X,W3176230353
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,Impact of ambient sound on risk perception in humans: neuroeconomic investigations,Scientific Reports,2021,Journal articles,10.1038/s41598-021-84359-7,http://dx.doi.org/10.1038/s41598-021-84359-7,Payzan-LeNestour E; Pradier L; Doran J; Nave G; Balleine B,5,11,pp. 5392,,,0.72199396,UNSW staff profile,False,9,0.8426,2045-2322,W3132423474
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,Can people learn about ‘black swans’? Experimental evidence,Review of Financial Studies,2018,Journal articles,10.1093/rfs/hhy040,http://dx.doi.org/10.1093/rfs/hhy040,Payzan-LeNestour E,1,31,pp. 4815 - 4862,,,0.7176274,UNSW staff profile,False,44,0.8692,0893-9454,W3123004228
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,Variance After-Effects Distort Risk Perception in Humans,Current Biology,2016,Journal articles,10.1016/j.cub.2016.04.023,http://dx.doi.org/10.1016/j.cub.2016.04.023,Payzan-LeNestour E; Balleine BW; Berrada T; Pearson J; Payzan E,5,26,pp. 1500 - 1504,,,0.78467635,UNSW staff profile,False,23,1.2845,0960-9822,W2345765045
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,"Learning About Unstable, Publicly Unobservable Payoffs",The Review of Financial Studies,2014,Journal articles,10.1093/rfs/hhu069,http://dx.doi.org/10.1093/rfs/hhu069,Payzan EL; Bossaerts P,2,,,,,0.9356627,UNSW staff profile,True,34,3.7603,0893-9454,W2254333216
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,The Neural Representation of Unexpected Uncertainty during Value-Based Decision Making,Neuron,2013,Journal articles,10.1016/j.neuron.2013.04.037,http://dx.doi.org/10.1016/j.neuron.2013.04.037,Payzan-Lenestour E; Bossaerts P; Dunne S; O''Doherty J,4,79,pp. 191 - 201,,,0.98324732,UNSW staff profile,True,296,8.0281,0896-6273,W2147971214
Elise Payzan,https://www.unsw.edu.au/staff/elise-payzan,UNSW Sydney,Finance,"Do not bet on the unknown versus try to find out more: Estimation uncertainty and ""unexpected uncertainty"" both modulate exploration",Frontiers in Neuroscience,2012,Journal articles,10.3389/fnins.2012.00150,http://dx.doi.org/10.3389/fnins.2012.00150,Payzan-Lenestour E; Bossaerts P,2,,pp. Article number 150,,,0.75906209,UNSW staff profile,False,64,1.167,1662-453X,W2060762691
