espace_id,name,journal_name,title,year,author_count,authors,quality_rank,sjr_quartile,doi,article_url,link,source,citation_percentile,cited_by_count,fwci,university,field_of_research,researcher_id,publication_id,issn,eissn,item_type,publication_status,abdc_match_method,abdc_match_status,harvested_at
uwa-finance-015,Paul Gerrans,Journal of Family and Economic Issues,Decision Making Clusters in Retirement Savings: Gender Differences Dominate,2013,3,C.P. Speelman; M. Clark-Murphy; Paul Gerrans,B,,10.1007/s10834-012-9334-z,https://doi.org/10.1007/s10834-012-9334-z,https://research-repository.uwa.edu.au/en/publications/decision-making-clusters-in-retirement-savings-gender-differences/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,decision-making-clusters-in-retirement-savings-gender-differences,1058-0476,,Research output: Contribution to journal › Article › peer-review,Published - 2013,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Journal of Pension Economics and Finance,Pension plan participant choice: Evidence on defined benefit and defined contribution preferences,2013,2,Paul Gerrans; G.L. Clark,B,,10.1017/S1474747213000061,https://doi.org/10.1017/S1474747213000061,https://research-repository.uwa.edu.au/en/publications/pension-plan-participant-choice-evidence-on-defined-benefit-and-d/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,pension-plan-participant-choice-evidence-on-defined-benefit-and-d,1474-7472,,Research output: Contribution to journal › Article › peer-review,Published - 2013,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Asian Review of Accounting,Mutual fund selection criteria: Evidence from Malaysia,2012,3,N. Jamaludin; M. Smith; Paul Gerrans,B,,10.1108/13217341211242187,https://doi.org/10.1108/13217341211242187,https://research-repository.uwa.edu.au/en/publications/mutual-fund-selection-criteria-evidence-from-malaysia/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,mutual-fund-selection-criteria-evidence-from-malaysia,1321-7348,,Research output: Contribution to journal › Article › peer-review,Published - 2012,normalized journal title,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Journal of Psychology,Normative influence on retirement savings decisions: Do people care what employers and the government want?,2012,3,G. Croy; Paul Gerrans; C. Speelman,,,10.1111/j.1742-9536.2011.00029.x,https://doi.org/10.1111/j.1742-9536.2011.00029.x,https://research-repository.uwa.edu.au/en/publications/normative-influence-on-retirement-savings-decisions-do-people-car/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,normative-influence-on-retirement-savings-decisions-do-people-car,0004-9530,,Research output: Contribution to journal › Article › peer-review,Published - 2012,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Journal of Management,Retirement savings investment choices in response to the global financial crisis: Australian evidence,2012,1,Paul Gerrans,A,,10.1177/0312896212450041,https://doi.org/10.1177/0312896212450041,https://research-repository.uwa.edu.au/en/publications/retirement-savings-investment-choices-in-response-to-the-global-f/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,retirement-savings-investment-choices-in-response-to-the-global-f,0312-8962,,Research output: Contribution to journal › Article › peer-review,Published - 2012,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,FS Super: The Journal of Superannuation Management,Truth In Labelling: Judging Superannuation Products By Name,2012,2,Paul Gerrans; K. Fry,,,,https://research-repository.uwa.edu.au/en/publications/truth-in-labelling-judging-superannuation-products-by-name/,https://research-repository.uwa.edu.au/en/publications/truth-in-labelling-judging-superannuation-products-by-name/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,truth-in-labelling-judging-superannuation-products-by-name,,,Research output: Contribution to journal › Article,Published - 2012,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,CSA Journal,What to Do When Clients Are Reluctant to Share,2011,3,H.C. Gutierrez; D.A. Hershey; Paul Gerrans,,,,https://research-repository.uwa.edu.au/en/publications/what-to-do-when-clients-are-reluctant-to-share/,https://research-repository.uwa.edu.au/en/publications/what-to-do-when-clients-are-reluctant-to-share/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,what-to-do-when-clients-are-reluctant-to-share,,,Research output: Contribution to journal › Review article,Published - 2011,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Accounting and Finance,Asset allocation and age effects in retirement savings choices,2010,3,Paul Gerrans; M. Clark-Murphy; C. Speelman,A,,10.1111/j.1467-629X.2009.00330.x,https://doi.org/10.1111/j.1467-629X.2009.00330.x,https://research-repository.uwa.edu.au/en/publications/asset-allocation-and-age-effects-in-retirement-savings-choices/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,asset-allocation-and-age-effects-in-retirement-savings-choices,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - 2010,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,INTERNATIONAL JOURNAL OF AGING & HUMAN DEVELOPMENT,Injunctive Social Norms Primacy Over Descriptive Social Norms in Retirement Savings Decisions,2010,3,G. Croy; Paul Gerrans; C. Speelman,,,10.2190/AG.71.4.a,https://doi.org/10.2190/AG.71.4.a,https://research-repository.uwa.edu.au/en/publications/injunctive-social-norms-primacy-over-descriptive-social-norms-in-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,injunctive-social-norms-primacy-over-descriptive-social-norms-in-,0091-4150,,Research output: Contribution to journal › Article › peer-review,Published - 2010,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Journal of Economic Psychology,"The role and relevance of domain knowledge, perceptions of planning importance, and risk tolerance in predicting savings intentions",2010,3,G. Croy; Paul Gerrans; C. Speelman,A,,10.1016/j.joep.2010.06.002,https://doi.org/10.1016/j.joep.2010.06.002,https://research-repository.uwa.edu.au/en/publications/the-role-and-relevance-of-domain-knowledge-perceptions-of-plannin/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,the-role-and-relevance-of-domain-knowledge-perceptions-of-plannin,0167-4870,,Research output: Contribution to journal › Article › peer-review,Published - 2010,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,,Communicating with Superannuation Fund Members in Good and Bad Times,2009,3,Paul Gerrans; M. Smith; J. Whale,,,,https://research-repository.uwa.edu.au/en/publications/communicating-with-superannuation-fund-members-in-good-and-bad-ti/,https://research-repository.uwa.edu.au/en/publications/communicating-with-superannuation-fund-members-in-good-and-bad-ti/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,communicating-with-superannuation-fund-members-in-good-and-bad-ti,,,Research output: Book/Report › Other output,Published - 2009,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Journal of Social Issues,Financial Literacy and Superannuation Awareness of Indigenous Australians: Pilot Study Results,2009,3,Paul Gerrans; M. Clark-Murphy; K. Truscott,,,,https://research-repository.uwa.edu.au/en/publications/financial-literacy-and-superannuation-awareness-of-indigenous-aus/,https://research-repository.uwa.edu.au/en/publications/financial-literacy-and-superannuation-awareness-of-indigenous-aus/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,financial-literacy-and-superannuation-awareness-of-indigenous-aus,0157-6321,,Research output: Contribution to journal › Article › peer-review,Published - 2009,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,,Member Investment Choice Response to the Global Financial Crisis,2009,1,Paul Gerrans,,,,https://research-repository.uwa.edu.au/en/publications/member-investment-choice-response-to-the-global-financial-crisis/,https://research-repository.uwa.edu.au/en/publications/member-investment-choice-response-to-the-global-financial-crisis/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,member-investment-choice-response-to-the-global-financial-crisis,,,Research output: Book/Report › Other output,Published - 2009,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,JASSA-THE FINSIA JOURNAL OF APPLIED FINANCE,Quantile regression: its application in investment analysis,2009,4,D.E. Allen; Paul Gerrans; A.K. Singh; R. Powell,B,,,https://research-repository.uwa.edu.au/en/publications/quantile-regression-its-application-in-investment-analysis/,https://research-repository.uwa.edu.au/en/publications/quantile-regression-its-application-in-investment-analysis/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,quantile-regression-its-application-in-investment-analysis,0313-5934,,Research output: Contribution to journal › Article › peer-review,Published - 2009,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Journal of Family and Economic Issues,Return Chasing as a Driver in Individual Retirement Savings Investment Choices: Evidence from Australia,2009,3,M. Clark-Murphy; Paul Gerrans; C. Speelman,B,,10.1007/s10834-008-9133-8,https://doi.org/10.1007/s10834-008-9133-8,https://research-repository.uwa.edu.au/en/publications/return-chasing-as-a-driver-in-individual-retirement-savings-inves/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,return-chasing-as-a-driver-in-individual-retirement-savings-inves,1058-0476,,Research output: Contribution to journal › Article › peer-review,Published - 2009,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,"Accounting, accountability & performance",Corporate social performance and financial performance,2008,3,Ingebjorg Kristoffersen; Paul Gerrans; M. Clark-Murphy,C,,,https://research-repository.uwa.edu.au/en/publications/corporate-social-performance-and-financial-performance/,https://research-repository.uwa.edu.au/en/publications/corporate-social-performance-and-financial-performance/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,corporate-social-performance-and-financial-performance,1445-954X,,Research output: Contribution to journal › Article › peer-review,Published - 2008,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Journal of Labour Economics: a journal of labour economics and labour relations,Decision Making Clusters in Retirement Savings: Preliminary Findings,2007,3,C. Speelman; M. Clark-Murphy; Paul Gerrans,B,,,https://research-repository.uwa.edu.au/en/publications/decision-making-clusters-in-retirement-savings-preliminary-findin/,https://research-repository.uwa.edu.au/en/publications/decision-making-clusters-in-retirement-savings-preliminary-findin/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,decision-making-clusters-in-retirement-savings-preliminary-findin,1328-1143,,Research output: Contribution to journal › Article › peer-review,Published - 2007,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Accounting Review,How Much Investment Choice is Enough for Members?,2006,3,Paul Gerrans; M. Clark-Murphy; C. Speelman,B,,,https://research-repository.uwa.edu.au/en/publications/how-much-investment-choice-is-enough-for-members/,https://research-repository.uwa.edu.au/en/publications/how-much-investment-choice-is-enough-for-members/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,how-much-investment-choice-is-enough-for-members,1035-6908,,Research output: Contribution to journal › Article › peer-review,Published - 2006,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Accounting and Finance,Morningstar ratings and future performance,2006,1,Paul Gerrans,A,,10.1111/j.1467-629X.2006.00185.x,https://doi.org/10.1111/j.1467-629X.2006.00185.x,https://research-repository.uwa.edu.au/en/publications/morningstar-ratings-and-future-performance/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,morningstar-ratings-and-future-performance,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - 2006,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-016,Raymond Da Silva Rosa,Pacific Basin Finance Journal,Show me your hand: An examination of voting methods at annual general meetings,2024,4,Martin Bugeja; Raymond da Silva Rosa; Yaowen Shan; David Yermack,A,,10.1016/j.pacfin.2024.102576,https://doi.org/10.1016/j.pacfin.2024.102576,https://research-repository.uwa.edu.au/en/publications/show-me-your-hand-an-examination-of-voting-methods-at-annual-gene/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-016,show-me-your-hand-an-examination-of-voting-methods-at-annual-gene,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - Dec 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
